avgLineLength,stdDevLineLength,maxDecisionTokens,numLiteralsDensity,nestingDepth,maxDepthASTNode,branchingFactor,avgParams,stdDevNumParams,avgFunctionLength,avgIdentifierLength,nttf_Module,nttf_FunctionDef,nttf_Assign,nttf_For,nttf_Expr,nttf_arguments,nttf_Name,nttf_Call,nttf_List,nttf_Subscript,nttf_Attribute,nttf_Tuple,nttf_ListComp,nttf_comprehension,ntad_Module,ntad_FunctionDef,ntad_Assign,ntad_For,ntad_Expr,ntad_arguments,ntad_Name,ntad_Call,ntad_List,ntad_Subscript,ntad_Attribute,ntad_Tuple,ntad_ListComp,ntad_comprehension,numKeywordsDensity,def_Density,for_Density,in_Density,sloc,numVariablesDensity,numFunctionsDensity,numInputStmtsDensity,numAssignmentStmtDensity,numFunctionCallsDensity,numStatementsDensity,numClassesDensity,cyclomaticComplexity,maintainabilityIndex,ntad_DictComp,nttf_keyword,nttf_Set,nttf_ClassDef,nttf_ExceptHandler,while_Density,nttf_Starred,yield_Density,elif_Density,break_Density,nttf_While,nttf_BoolOp,nttf_Compare,class_Density,nttf_SetComp,ntad_Return,nttf_JoinedStr,nttf_UnaryOp,from_Density,nttf_Import,True_Density,nttf_FormattedValue,nttf_IfExp,is_Density,ntad_ImportFrom,ntad_Starred,ntad_Try,ntad_UnaryOp,ntad_While,pass_Density,ntad_ExceptHandler,nttf_Return,nttf_Yield,ntad_BoolOp,nttf_DictComp,import_Density,try_Density,nttf_ImportFrom,None_Density,except_Density,ntad_JoinedStr,nttf_Try,nttf_Lambda,ntad_Lambda,ntad_Compare,ntad_IfExp,nttf_arg,ntad_arg,ntad_Import,return_Density,ntad_Delete,nttf_If,ntad_GeneratorExp,nttf_GeneratorExp,not_Density,continue_Density,global_Density,ntad_ClassDef,ntad_SetComp,ntad_Yield,ntad_If,nttf_BinOp,nttf_AugAssign,ntad_FormattedValue,ntad_Dict,ntad_Set,else_Density,and_Density,if_Density,ntad_Slice,ntad_keyword,nttf_Slice,or_Density,nttf_Delete,nttf_Dict,False_Density,del_Density,lambda_Density,as_Density,ntad_AugAssign,ntad_BinOp,filename,label
29.21,13.92,9,0.44,3,9,1.82,4.0,0,11.0,4.41,1,1,5,2,3,2,49,12,1,11,4,3,0,0,0.0,1.0,1.6,1.5,1.67,4.0,4.82,3.25,2.0,6.09,4.25,3.0,0,0,0.56,0.06,0.11,0.11,18,0.17,0.06,0.11,0.28,0.67,0.94,0.0,4,58.16509615846198,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5.0,4.0,0,0,0,0,0.11,0,1,0,0,0,0,0,0,0,0,3.0,3,3,0,0,0,0.06,0,0.06,0,4.0,0,0,0,0,0,0,0.06,0,4.0,4.33,ai_PNTNG_1.py,1
76.53,219.9,17,5.54,2,9,2.95,0.0,0,6.0,4.1,1,1,3,1,3,0,20,11,1,1,5,0,0,0,0.0,1.0,1.67,1.0,2.67,0,4.55,3.82,2.0,4.0,5.6,0,0,0,0.69,0.08,0.08,0.08,13,0.23,0.08,0.0,0.23,0.85,0.92,0.0,3,64.39972042640429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08,2,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0.23,0,1,0,0,0,0,0,0,3.0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,2.0,3,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,5.0,human_SPOONS_2.py,0
23.29,11.49,11,0.14,5,9,1.68,0.0,0,0.0,3.43,1,0,4,3,1,0,32,11,0,0,1,1,0,0,0.0,0,3.25,2.33,2.0,0,5.09,3.91,0,0,6.0,4.0,0,0,0.86,0,0.21,0.21,14,0.14,0.0,0.21,0.29,0.79,0.93,0.0,6,62.30559901297503,0,0,0,0,0,0,0,0,0,0.07,0,0,2,0,0,0,0,0,0.07,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0.07,0,1,0,0,0,0,0,0,5.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.0,2,1,0,0,0,0.07,0,0.14,0,0,0,0,0,0,0,0,0,0,4.0,6.0,human_COMMUTE_2.py,0
24.06,16.96,6,0.4,2,9,1.72,3.0,0,7.0,4.0,1,1,9,1,1,1,46,15,0,4,0,2,0,0,0.0,1.0,2.11,1.0,2.0,2.0,4.48,3.73,0,6.5,0,3.0,0,0,0.4,0.07,0.07,0.07,15,0.47,0.07,0.27,0.6,1.0,0.93,0.0,3,58.965287213157694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0.07,0,1,0,0,0,0,0,0,0,0,2.0,8,0,0,0,0,0.07,0,0.07,7.5,0,4,0,0,0,0,0,0,0,0,4.0,human_GERALD04_2.py,0
96.0,0,11,7.0,1,13,1.74,0.0,0,0.0,3.57,1,0,0,1,1,0,10,10,0,0,1,0,0,0,0.0,0,0,1.0,2.0,0,6.3,5.9,0,0,8.0,0,0,0,2.0,0,1.0,1.0,1,0.0,0.0,2.0,0.0,10.0,2.0,0.0,2,82.97436645803353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,human_SPOTWO_2.py,0
21.8,9.48,11,0.8,3,9,1.66,0.0,0,0.0,3.0,1,0,3,1,3,1,24,16,0,0,1,0,0,0,0.0,0,2.0,1.0,3.67,6.0,4.88,4.12,0,0,6.0,0,0,0,0.6,0,0.1,0.1,10,0.3,0.0,0.3,0.3,1.6,0.9,0.0,4,64.735960910355,0,0,0,0,0,0,0,0,0.1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.5,2,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,6.0,human_L56GAME_1.py,0
20.46,11.2,6,0.0,2,9,1.6,2.0,0,3.0,3.71,1,1,5,2,3,1,33,15,1,1,2,2,0,0,0.0,1.0,1.8,1.5,2.0,2.0,4.36,3.8,2.0,4.0,5.0,4.0,0,0,0.45,0.09,0.18,0.18,11,0.36,0.09,0.27,0.45,1.36,1.0,0.0,3,72.13824373623434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,ai_MINARRS_1.py,1
20.0,13.34,13,0.5,5,11,1.77,0.0,0,21.0,3.06,1,1,8,4,3,0,42,15,2,5,1,0,0,0,0.0,1.0,4.12,3.0,3.33,0,5.81,4.93,5.0,7.0,8.0,0,0,0,1.17,0.04,0.17,0.17,24,0.21,0.04,0.12,0.33,0.62,0.96,0.0,10,55.07326350548424,0,0,0,0,0,0,0,0,0,0.04,0,1,4,0,0,0,0,0,0.08,0,0.21,0,0,0,1.0,0,0,0,0,0,0,0,0,5.0,0,0.08,0,2,0,0,0,0,0,0,5.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3.25,2,0,0,0,0,0.04,0,0.17,0,0,0,0.04,0,0,0.12,0,0,0,0,4.0,human_HUNGALGO_2.py,0
16.11,9.45,6,0.12,2,9,1.58,0.0,0,0.0,3.0,1,0,4,2,1,0,22,10,0,0,1,0,0,0,0.0,0,1.75,1.5,2.0,0,3.86,3.6,0,0,6.0,0,0,0,0.5,0,0.25,0.25,8,0.5,0.0,0.38,0.5,1.25,1.0,0.0,3,71.88621556846499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,human_XORAGN_2.py,0
25.11,10.66,11,0.33,4,9,1.72,2.0,0,10.0,4.06,1,1,6,3,4,1,44,17,2,2,3,3,0,0,0.0,1.0,2.0,2.0,3.0,2.0,4.66,4.18,3.5,4.5,5.0,3.67,0,0,0.56,0.06,0.17,0.17,18,0.22,0.06,0.17,0.33,0.94,0.94,0.0,6,59.69299813089258,0,0,0,0,0,0,0,0,0,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,3,1,0,0,0,0.06,0,0.06,0,0,0,0,0,0,0,0,0,0,4.0,5.33,ai_CATFEED_2.py,1
28.6,23.26,29,0.5,2,8,1.88,0.0,0,0.0,2.86,1,0,3,1,2,0,58,8,0,0,1,1,0,0,0.0,0,1.67,1.0,3.0,0,5.19,3.5,0,0,5.0,3.0,0,0,1.57,0,0.07,0.07,14,0.14,0.0,0.14,0.21,0.57,0.93,0.0,21,52.91721651015985,0,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2.0,0,3,0,0,0,0.07,0.64,0.29,0,0,0,0.43,0,0,0,0,0,0,3.0,0,human_EID2_2.py,0
25.87,18.32,12,0.64,4,12,1.79,0.0,0,12.0,3.06,1,1,6,4,2,0,45,16,0,10,1,1,0,0,0.0,1.0,3.33,3.0,2.0,0,6.36,4.81,0,8.1,8.0,6.0,0,0,0.64,0.07,0.29,0.29,14,0.36,0.07,0.21,0.43,1.14,1.0,0.0,5,60.5176221707904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,7.14,ai_MSTEP_2.py,1
27.94,15.52,17,0.2,4,10,1.73,2.0,0,9.0,4.0,1,1,3,2,5,1,42,13,1,1,2,1,0,0,0.0,1.0,1.67,1.5,3.4,2.0,5.38,4.23,2.0,4.0,5.5,4.0,0,0,0.67,0.07,0.13,0.13,15,0.13,0.07,0.13,0.2,0.87,0.87,0.0,6,58.498540222204134,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.5,6,0,0,0,0,0.13,0.07,0.13,0,0,0,0,0,0,0,0,0,0,0,7.0,ai_CLBATH_1.py,1
26.0,16.77,13,0.46,3,12,1.78,2.0,0,6.0,3.53,1,1,4,2,4,1,43,13,1,1,2,3,0,0,0.0,1.0,1.75,1.5,2.75,2.0,5.63,4.38,2.0,4.0,4.5,3.67,0,0,0.54,0.08,0.15,0.15,13,0.15,0.08,0.15,0.31,1.0,0.92,0.0,4,59.76506763832442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,11,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,7.36,ai_CHRECT_1.py,1
19.56,9.44,11,0.12,2,9,1.59,0.0,0,0.0,2.83,1,0,4,2,1,0,24,12,0,1,2,0,0,0,0.0,0,2.25,1.5,2.0,0,4.42,3.75,0,5.0,5.5,0,0,0,0.62,0,0.25,0.25,8,0.38,0.0,0.38,0.5,1.5,1.0,0.0,3,75.15517382051522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,human_SEAARASU_1.py,0
15.13,5.85,8,0.36,3,7,1.71,1.0,0,8.0,2.5,1,1,5,2,1,1,28,8,0,0,0,2,0,0,0.0,1.0,1.8,1.5,2.0,2.0,3.89,2.88,0,0,0,3.0,0,0,0.57,0.07,0.14,0.14,14,0.29,0.07,0.14,0.36,0.57,0.93,0.0,4,62.34287750992807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0.07,0,1,0,0,0,0,0,0,0,0,3.0,2,2,0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,4.0,4.5,ai_PRDRG_1.py,1
13.08,12.07,11,0.43,2,9,1.69,0.0,0,0.0,2.67,1,0,6,1,4,0,34,11,1,1,4,1,2,2,0.0,0,2.17,1.0,2.25,0,4.47,3.82,3.0,3.0,4.75,3.0,3.0,4.0,0.64,0,0.21,0.21,14,0.14,0.0,0.14,0.43,0.79,1.0,0.0,6,60.28393069549213,0,0,0,0,0,0.14,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.0,0,5.0,2.0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,3.8,human_CHEFANUP_1.py,0
21.83,10.08,6,0.29,3,9,1.71,2.0,0,12.0,3.81,1,1,7,2,5,1,49,17,1,1,5,3,1,1,0.0,1.0,2.14,1.5,2.8,2.0,4.61,3.88,2.0,4.0,5.2,3.67,4.0,5.0,0.57,0.05,0.14,0.14,21,0.19,0.05,0.14,0.33,0.81,0.95,0.0,7,56.750441696930025,0,0,0,0,0,0.05,0,0,0,0,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6.0,3.0,0,0,0,0,4.0,0,0.05,0,0,0,0,0,0,0,0,4.5,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,2,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,4.0,5.0,ai_AMMEAT_1.py,1
17.08,13.89,11,0.11,3,9,1.64,1.0,0,14.0,3.93,1,1,6,2,4,2,43,15,2,1,4,3,1,1,0.0,1.0,2.0,1.5,2.75,4.0,4.74,4.07,2.5,6.0,5.5,3.33,3.0,4.0,0.72,0.06,0.17,0.17,18,0.22,0.06,0.11,0.33,0.83,0.94,0.0,5,61.41037241770828,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0.06,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0.06,0,1,0,0,0,0,1,5.0,4.0,0,0,0,0,0.06,0,1,0,0,0,0,0,0,0,0,3.0,1,1,0,0,0,0.06,0,0.06,0,4.0,0,0,0,0,0,0,0.06,0,4.0,5.0,human_LPAIR_1.py,0
25.91,16.56,6,0.7,2,10,1.71,0.0,0,8.0,3.38,1,1,6,1,2,0,31,14,0,2,3,1,0,0,0.0,1.0,2.83,2.0,2.0,0,5.32,4.79,0,7.0,6.0,4.0,0,0,0.3,0.1,0.1,0.1,10,0.4,0.1,0.2,0.6,1.4,1.0,0.0,2,64.89657652772547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8.0,0,2,0,0,0,0,0,0,0,0,4.4,ai_DRAGNXOR_2.py,1
19.36,6.95,9,0.43,5,10,1.83,0.0,0,0.0,2.78,1,0,9,3,1,0,52,12,1,1,1,1,0,0,0.0,0,2.33,2.0,2.0,0,5.31,3.67,3.0,6.0,5.0,3.0,0,0,0.57,0,0.11,0.11,28,0.25,0.0,0.07,0.32,0.43,0.93,0.0,9,51.194382198499206,0,0,0,0,0,0,0,0,0.07,0.11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4.0,5,5,0,0,0,0.07,0,0.11,0,0,0,0,0,0,0,0,0,0,5.4,7.2,human_GOODPREF_2.py,0
17.48,11.75,15,0.41,3,11,1.81,2.0,0.0,9.5,2.28,1,2,14,2,1,2,71,12,0,0,1,1,0,0,0.0,1.0,2.71,1.5,2.0,2.0,5.13,3.67,0,0,5.0,3.0,0,0,0.44,0.07,0.07,0.07,27,0.19,0.07,0.07,0.52,0.44,1.0,0.0,7,49.686570142780056,0,0,0,0,0,0.07,0,0,0,0,2,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,2,0,0,0,0,0,0,0,0,3.0,23,2,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,3.0,5.52,human_H4_1.py,0
36.33,16.86,11,1.0,3,10,1.87,2.0,0,13.0,5.93,1,1,9,3,2,1,59,16,3,12,2,0,1,1,0.0,1.0,2.78,2.67,2.0,2.0,5.83,4.25,5.0,6.17,4.0,0,2.0,3.0,0.53,0.06,0.24,0.24,17,0.41,0.06,0.12,0.53,0.94,1.0,0.0,5,54.91568458394451,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.53,ai_LUCKYBAL_1.py,1
22.38,9.44,9,0.29,4,9,1.74,0.0,0,0.0,3.31,1,0,11,3,5,0,65,17,2,9,6,2,0,0,0.0,0,2.91,1.67,3.2,0,5.17,3.94,3.0,5.56,5.5,3.5,0,0,0.46,0,0.12,0.12,24,0.25,0.0,0.12,0.46,0.71,1.0,0.0,9,53.749089464305634,0,0,0,0,0,0.04,0,0,0.04,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3.33,3,1,0,0,0,0,0.04,0.08,0,0,0,0,0,0,0,0,0,0,3.0,5.0,human_DWNLD_1.py,0
26.67,12.33,8,0.57,2,11,1.74,2.0,0.0,1.5,3.45,1,2,6,2,1,3,44,18,1,4,3,1,0,0,0.0,1.0,1.83,1.5,2.0,2.33,5.02,4.28,4.0,3.75,5.0,3.0,0,0,0.93,0.14,0.14,0.14,14,0.29,0.14,0.14,0.43,1.29,1.0,0.0,4,58.2623353214358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0.07,0,0,0,1,0,1.0,0,0,6.0,0,0,0,2,0,0,0,0.07,0,1,0,0,0,0,1,2.0,0,3.0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.07,0,0.07,4.5,0,2,0,0,0,0,0,0.07,0,0,4.62,human_ARRANGE_2.py,0
19.11,10.63,9,0.12,3,9,1.62,0.0,0,10.0,3.47,1,1,6,2,2,0,34,16,0,0,3,1,0,0,0.0,1.0,1.83,1.5,2.0,0,4.12,3.5,0,0,5.0,3.0,0,0,0.62,0.06,0.12,0.12,16,0.38,0.06,0.19,0.38,1.0,1.0,0.0,4,63.17293040730588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0.12,0,2,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0,2,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,3.5,0,ai_WEIRD2_2.py,1
15.12,8.37,11,0.56,3,9,1.7,0.0,0,0.0,3.08,1,0,7,1,4,0,35,18,1,2,5,1,0,0,0.0,0,2.0,1.0,2.75,0,4.49,3.89,3.0,4.5,5.0,3.0,0,0,0.25,0,0.06,0.06,16,0.31,0.0,0.19,0.44,1.12,1.0,0.0,4,61.186233494594276,0,0,0,0,0,0.06,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,2,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,3.0,5.0,human_DONUTS_1.py,0
25.33,12.83,15,0.11,3,10,1.67,0.0,0,0.0,2.83,1,0,2,1,3,0,35,13,0,0,1,1,0,0,0.0,0,1.5,1.0,3.67,0,5.69,4.62,0,0,5.0,3.0,0,0,0.56,0,0.11,0.11,9,0.11,0.0,0.22,0.22,1.44,0.89,0.0,4,64.83790906372634,0,0,0,0,0,0,0,0,0.11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.5,6,0,0,0,0,0.11,0,0.11,0,0,0,0,0,0,0,0,0,0,0,5.5,ai_CIELDIST_1.py,1
19.71,11.07,11,0.5,3,9,1.7,0.0,0,0.0,4.08,1,0,5,2,1,0,24,10,0,0,1,0,0,0,0.0,0,2.0,1.5,2.0,0,4.08,3.8,0,0,6.0,0,0,0,0.5,0,0.17,0.17,12,0.42,0.0,0.25,0.42,0.83,0.92,0.0,4,63.9116426020322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2,2,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,4.0,4.0,human_UWCOI20B_1.py,0
22.91,12.66,9,0.2,2,10,1.63,0.0,0,0.0,2.95,1,0,9,3,8,0,67,32,1,2,10,4,0,1,0.0,0,2.0,1.67,2.5,0,4.72,3.91,3.0,5.0,5.0,3.25,0,5.0,0.4,0,0.2,0.2,20,0.2,0.0,0.15,0.45,1.6,1.0,0.0,5,60.924435944563065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,human_RKS_2.py,0
33.57,16.93,11,0.43,3,14,1.71,0.0,0,0.0,2.56,1,0,7,5,1,0,64,23,0,3,8,6,2,3,0.0,0,2.57,2.0,2.0,0,6.12,4.43,0,5.67,5.38,5.17,5.0,5.33,1.29,0,0.57,0.57,14,0.21,0.0,0.29,0.5,1.64,1.0,0.0,9,58.04356868452774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,8.0,0,0,0,1.0,0,0,0,3.0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9.33,0,3,0,0,0,0,0,0,0.07,0,7.0,human_SIGNTURE_1.py,0
17.91,5.65,13,0.73,2,9,1.8,0.0,0,0.0,2.89,1,0,3,1,2,0,24,9,0,0,1,0,0,0,0.0,0,1.67,1.0,3.0,0,4.58,3.22,0,0,5.0,0,0,0,0.55,0,0.09,0.09,11,0.27,0.0,0.18,0.27,0.82,0.91,0.0,4,61.63220317126971,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,0,0,2,0,0,0,0,0,0,0,0,2.0,9,1,0,0,0,0.09,0,0.18,0,0,0,0,0,0,0,0,0,0,3.0,5.22,ai_CO92SUBW_2.py,1
25.33,9.72,17,0.72,7,14,1.97,0.0,0,0.0,2.67,1,0,16,1,7,0,84,11,0,4,2,0,0,0,0.0,0,5.69,3.0,5.29,0,7.94,5.64,0,8.0,6.0,0,0,0,0.7,0,0.01,0.01,71,0.1,0.0,0.01,0.23,0.15,0.86,0.0,28,35.43692745251804,0,0,0,0,1,0.01,0,0,0.04,0.08,1,1,23,0,0,0,0,4,0,0,0.07,0,0,0,0,0,2.0,8.0,1.0,0,3.0,0,0,3.0,0,0,0.01,0,0,0.01,0,1,0,0,6.43,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,5.43,17,6,0,0,0,0.13,0,0.28,0,0,0,0.01,0,0,0.01,0,0,0,6.33,9.41,human_CPLAY_2.py,0
23.36,9.75,9,0.24,5,9,1.74,2.0,0,13.0,4.25,1,1,8,2,3,1,49,14,1,5,2,2,0,0,0.0,1.0,2.25,1.5,2.0,2.0,4.9,3.5,2.0,6.0,5.0,4.0,0,0,0.48,0.05,0.1,0.1,21,0.33,0.05,0.14,0.38,0.67,0.95,0.0,6,56.70696373295695,0,0,0,0,0,0.05,0,0,0.05,0.05,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.5,3,2,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,5.5,5.0,ai_PCJ18E_1.py,1
23.74,11.63,11,0.55,5,12,1.83,0.0,0,25.0,3.38,1,1,7,1,3,0,46,15,0,3,5,5,0,0,0.0,1.0,3.57,2.0,3.67,0,6.5,5.67,0,5.67,7.2,5.8,0,0,0.55,0.03,0.03,0.03,29,0.1,0.03,0.03,0.24,0.52,0.86,0.0,8,50.789830144826794,0,0,0,0,0,0.03,0,0,0,0,1,0,6,0,0,0,0,0,0.03,1,0,0,0,0,1.0,0,0,0,4.0,0,0,0,0,0,0,0.07,0,1,0,0,0,0,0,0,5.17,0,0,0,1.0,0,0,5,0,0,0,0,0,0,0,0,4.2,3,5,0,0,0,0.14,0,0.17,7.0,0,1,0,0,0,0,0,0,0,5.4,6.0,ai_RBTREE_1.py,1
